,Time,X,Y,X Vel,Y Vel,Yaw
193,36.021165,1244.60595703125,-159.284423828125,9.298029899597168,-27.855487823486328,-72.0185775756836
194,36.285902,1245.5286865234375,-162.08099365234375,9.003582954406738,-28.098575592041016,-72.88041687011719
195,36.546828,1246.420654296875,-164.90269470214844,8.68468952178955,-28.354389190673828,-73.82218933105469
196,36.813189,1248.103759765625,-170.62551879882812,8.015670776367188,-28.883222579956055,-75.62711334228516
197,37.08404,1248.89697265625,-173.52671813964844,7.745246410369873,-29.136398315429688,-76.29366302490234
198,37.338675,1249.66162109375,-176.45384216308594,7.4822540283203125,-29.38924217224121,-76.75741577148438
199,37.595637,1250.4031982421875,-179.40576171875,7.296984672546387,-29.627220153808594,-77.03077697753906
200,37.870313,1251.8460693359375,-185.36669921875,7.135754108428955,-29.903263092041016,-76.96333312988281
201,38.154468,1252.560791015625,-188.35655212402344,7.155036926269531,-29.89219093322754,-76.65486145019531
202,38.414006,1253.2794189453125,-191.3405303955078,7.227743148803711,-29.800357818603516,-76.2216567993164
203,38.686537,1254.714111328125,-197.270751953125,6.845556259155273,-29.570499420166016,-76.10774230957031
204,38.954521,1255.3787841796875,-200.21864318847656,6.28506326675415,-29.47414207458496,-77.81281280517578
205,39.224047,1255.9840087890625,-203.15548706054688,5.5231242179870605,-29.374338150024414,-80.36386108398438
206,39.484545,1256.5028076171875,-206.081298828125,4.517136573791504,-29.254117965698242,-83.465087890625
207,39.764022,1257.210693359375,-211.8877716064453,2.1633620262145996,-28.895763397216797,-90.19207000732422
208,40.060165,1257.3819580078125,-214.76551818847656,0.93414306640625,-28.72393798828125,-93.27495574951172
209,40.318142,1257.4232177734375,-217.62722778320312,-0.36148786544799805,-28.54901885986328,-96.02983093261719
210,40.595339,1257.1634521484375,-223.31524658203125,-2.341245174407959,-28.349027633666992,-99.35309600830078
211,40.872343,1256.8980712890625,-226.1506805419922,-2.980214834213257,-28.336971282958984,-99.53567504882812
212,41.142818,1256.57666015625,-228.98851013183594,-3.360624074935913,-28.39189910888672,-98.84071350097656
213,41.432096,1255.9378662109375,-234.7003631591797,-2.757136821746826,-28.69858741760254,-94.9610824584961
214,41.705799,1255.6907958984375,-237.5806121826172,-2.032010793685913,-28.867753982543945,-92.28589630126953
215,41.97842,1255.52734375,-240.4757537841797,-1.0807569026947021,-29.006315231323242,-89.43478393554688
216,42.271456,1255.4891357421875,-246.30165100097656,0.8807308077812195,-29.216318130493164,-84.37691497802734
217,42.548001,1255.617919921875,-249.2285614013672,1.807096242904663,-29.299169540405273,-82.58818054199219
218,42.814149,1255.8414306640625,-252.16294860839844,2.7101635932922363,-29.367433547973633,-81.29540252685547
219,43.096978,1256.4871826171875,-258.06646728515625,3.6468071937561035,-29.651153564453125,-80.94670104980469
220,43.361064,1256.8582763671875,-261.04388427734375,3.693474054336548,-29.85732650756836,-81.96946716308594
221,43.63111,1257.2220458984375,-264.0433044433594,3.4686031341552734,-30.090675354003906,-83.55842590332031
222,43.921182,1257.8172607421875,-270.111083984375,2.2892754077911377,-30.526168823242188,-87.65374755859375
223,44.199097,1258.01318359375,-273.1689453125,1.514784336090088,-30.6173152923584,-89.74187469482422
224,44.476973,1258.125244140625,-276.2294921875,0.631952702999115,-30.604331970214844,-91.73271942138672
225,44.76674,1258.11181640625,-282.3279724121094,-0.8271708488464355,-30.378395080566406,-94.59133911132812
226,45.042314,1258.0035400390625,-285.35498046875,-1.3682888746261597,-30.198184967041016,-95.19677734375
227,45.318664,1257.66064453125,-291.3490905761719,-1.8850383758544922,-29.780282974243164,-94.85831451416016
228,45.612957,1257.475341796875,-294.31439208984375,-1.7657281160354614,-29.563995361328125,-93.83102416992188
229,45.888803,1257.310546875,-297.25762939453125,-1.4459338188171387,-29.34111213684082,-92.40619659423828
230,46.181718,1257.114501953125,-303.08355712890625,-0.3692932724952698,-28.99190330505371,-89.02594757080078
231,46.462973,1257.104248046875,-305.97772216796875,0.2613275349140167,-28.904605865478516,-87.40239715576172
232,46.740162,1257.280029296875,-311.7506103515625,1.515162467956543,-28.842784881591797,-84.7447509765625
233,47.032187,1257.4527587890625,-314.63714599609375,1.9901373386383057,-28.870800018310547,-84.05113220214844
234,47.319297,1257.6717529296875,-317.5282287597656,2.3936924934387207,-28.929418563842773,-83.74972534179688
235,47.618122,1258.1734619140625,-323.34033203125,2.526937246322632,-29.17637825012207,-84.56851196289062
236,47.899697,1258.41943359375,-326.26776123046875,2.335587501525879,-29.339452743530273,-85.58935546875
237,48.19886,1258.8206787109375,-332.1739501953125,1.5531840324401855,-29.693605422973633,-88.20306396484375
238,48.495611,1258.954833984375,-335.1535339355469,1.055945873260498,-29.87080955505371,-89.51606750488281
239,48.785399,1259.064453125,-341.16473388671875,0.014581511728465557,-30.214290618896484,-91.77235412597656
240,49.097162,1259.047119140625,-344.1964111328125,-0.4058431386947632,-30.389169692993164,-92.4358139038086
241,49.383489,1258.902099609375,-350.3124084472656,-0.9579309821128845,-30.72361183166504,-92.80919647216797
242,49.690015,1258.803466796875,-353.38970947265625,-0.9971098899841309,-30.79865837097168,-92.4091796875
243,49.976953,1258.7061767578125,-356.4697265625,-0.9054499864578247,-30.798397064208984,-91.71638488769531
244,50.285637,1258.5745849609375,-362.6114807128906,-0.3197246789932251,-30.61115074157715,-89.75962829589844
245,50.572422,1258.5596923828125,-365.66265869140625,0.07757513970136642,-30.446054458618164,-88.68331146240234
246,50.885389,1258.658447265625,-371.705810546875,0.9448885321617126,-30.015104293823242,-86.67053985595703
247,51.178256,1258.7689208984375,-374.69281005859375,1.3170212507247925,-29.768211364746094,-85.96614837646484
248,51.498981,1259.09130859375,-380.589599609375,1.8592225313186646,-29.244224548339844,-85.252685546875
249,51.786181,1259.28173828125,-383.4997253417969,1.953796625137329,-29.009660720825195,-85.37838745117188
250,52.101151,1259.669189453125,-389.27435302734375,1.8252179622650146,-28.800445556640625,-86.39459228515625
251,52.408858,1259.8426513671875,-392.1544189453125,1.6021232604980469,-28.797590255737305,-87.2024154663086
252,52.726641,1260.105712890625,-397.92523193359375,0.9610478281974792,-28.91094398498535,-89.03871154785156
253,53.027781,1260.2313232421875,-403.7296447753906,0.23580165207386017,-29.118471145629883,-90.62515258789062
254,53.335469,1260.242919921875,-406.6492919921875,-0.055945128202438354,-29.247989654541016,-91.1961898803711
255,53.640598,1260.1849365234375,-412.531005859375,-0.49265676736831665,-29.54578971862793,-91.71920013427734
256,53.941446,1260.132080078125,-415.4956970214844,-0.5666446089744568,-29.713293075561523,-91.59166717529297
257,54.250243,1260.02294921875,-421.477294921875,-0.4479527473449707,-30.07073211669922,-90.75654602050781
258,54.5564,1259.986328125,-424.4953308105469,-0.25516021251678467,-30.254369735717773,-90.10237884521484
259,54.881656,1259.9857177734375,-430.5848388671875,0.3104534447193146,-30.58590316772461,-88.58556365966797
260,55.185511,1260.031005859375,-433.6473083496094,0.6354624629020691,-30.643333435058594,-87.85356903076172
261,55.524248,1260.2115478515625,-439.7677307128906,1.1106517314910889,-30.542293548583984,-86.82852172851562
262,55.824962,1260.326416015625,-442.8143005371094,1.1743555068969727,-30.4172420501709,-86.97972106933594
263,56.138496,1260.5518798828125,-448.86077880859375,0.9260805249214172,-30.07231903076172,-88.32750701904297
264,56.449827,1260.6748046875,-454.8282470703125,0.15717601776123047,-29.6336612701416,-90.72869873046875
265,56.767211,1260.6715087890625,-457.77685546875,-0.3321440517902374,-29.383079528808594,-92.07332611083984
266,57.073345,1260.50634765625,-463.5949401855469,-1.4031264781951904,-28.853023529052734,-94.63460540771484
267,57.398356,1260.3460693359375,-466.4696044921875,-1.8903744220733643,-28.67098045349121,-95.59870910644531
268,57.7393,1259.88720703125,-472.1836853027344,-2.674164056777954,-28.50986671447754,-96.74072265625
269,58.05084,1259.5968017578125,-475.0338134765625,-3.5120668411254883,-28.500667572021484,-97.71894073486328
270,58.377479,1258.906494140625,-480.73858642578125,-3.8380813598632812,-28.55094337463379,-98.3683853149414
